Timestamp,Date,Intel_Type,Source_ID,District,Location,Content,Reliability,Urgency,Signal_Intensity,Label,Is_Attack_Day
2023-01-08 04:54:00,2023-01-08,PATROL,DOM-WES-853,West Singhbhum,Chaibasa,Team reports hostile atmosphere from villagers near Goilkera,0.95,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 12:40:00,2023-01-08,PATROL,PTL-WES-264,West Singhbhum,Chaibasa,Road opening party cleared Goilkera route - normal,0.6,MEDIUM,0.6,NOISE,False
2023-01-08 12:59:00,2023-01-08,PATROL,PTL-WES-841,West Singhbhum,Jareikela,Area domination in Tonto sector completed without incident,0.31,HIGH,0.6,NOISE,False
2023-01-08 01:50:00,2023-01-08,PATROL,QRT-WES-299,West Singhbhum,Tonto,Road opening party cleared Tonto route - normal,0.42,HIGH,0.6,NOISE,False
2023-01-08 12:22:00,2023-01-08,SIGINT,COM-WES-898,West Singhbhum,Jareikela,Standard civilian traffic patterns in Goilkera,0.69,HIGH,0.6,NOISE,False
2023-01-08 06:29:00,2023-01-08,SIGINT,INT-WES-720,West Singhbhum,Jareikela,Intercepted communication mentions 'package' delivery to Chaibasa,0.72,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 17:52:00,2023-01-08,SIGINT,COM-WES-997,West Singhbhum,Tonto,Communication burst detected from Tonto forest coordinates,0.72,HIGH,0.6,TRUE_SIGNAL,False
2023-01-08 00:30:00,2023-01-08,HUMINT,AST-WES-700,West Singhbhum,Chaibasa,Source reports no unusual activity in Tonto,0.68,MEDIUM,0.6,NOISE,False
2023-01-08 12:43:00,2023-01-08,HUMINT,INF-WES-195,West Singhbhum,Saranda,Villager reports hearing sounds in forest near Goilkera,0.55,HIGH,0.6,NOISE,False
2023-01-08 23:12:00,2023-01-08,HUMINT,SRC-WES-610,West Singhbhum,Goilkera,Contact claims dismantled IED found in Narayanpur (false),0.78,MEDIUM,0.6,DECEPTION,False
2023-01-08 21:31:00,2023-01-08,PATROL,PTL-WES-792,West Singhbhum,Tonto,Routine patrol in Goilkera - no incidents,0.59,HIGH,0.6,NOISE,False
2023-01-08 05:48:00,2023-01-08,HUMINT,INF-WES-602,West Singhbhum,Tonto,Unconfirmed report of strangers seen near Jareikela,0.65,LOW,0.6,NOISE,False
2023-01-08 03:44:00,2023-01-08,HUMINT,SRC-WES-568,West Singhbhum,Tonto,Asset reports meeting of 10 suspected cadres near Chaibasa,0.74,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 08:15:00,2023-01-08,SIGINT,INT-WES-661,West Singhbhum,Saranda,Routine communication intercepted from Goilkera area,0.38,LOW,0.6,NOISE,False
2023-01-08 14:11:00,2023-01-08,SIGINT,ELT-WES-386,West Singhbhum,Tonto,No significant signal activity in Goilkera sector,0.55,MEDIUM,0.6,NOISE,False
2023-01-08 00:11:00,2023-01-08,HUMINT,SRC-WES-584,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Chaibasa,0.63,HIGH,0.6,NOISE,False
2023-01-08 08:30:00,2023-01-08,SIGINT,INT-WES-933,West Singhbhum,Chaibasa,Suspected false flag communication mentioning Narayanpur,0.44,HIGH,0.6,DECEPTION,False
2023-01-08 18:41:00,2023-01-08,SIGINT,INT-WES-690,West Singhbhum,Tonto,Signal intelligence indicates command coordination for Saranda,0.64,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 05:40:00,2023-01-08,HUMINT,SRC-WES-989,West Singhbhum,Saranda,Informant mentions routine activity in Saranda area,0.39,HIGH,0.6,NOISE,False
2023-01-08 20:25:00,2023-01-08,SIGINT,COM-WES-719,West Singhbhum,Saranda,No significant signal activity in Chaibasa sector,0.36,MEDIUM,0.6,NOISE,False
2023-01-08 08:47:00,2023-01-08,OSINT,SOC-WES-777,West Singhbhum,Chaibasa,Social media discusses local politics in Tonto,0.63,HIGH,0.6,NOISE,False
2023-01-08 08:39:00,2023-01-08,HUMINT,HUM-WES-206,West Singhbhum,Goilkera,Unconfirmed report of strangers seen near Chaibasa,0.59,MEDIUM,0.6,NOISE,False
2023-01-08 01:42:00,2023-01-08,HUMINT,SRC-WES-129,West Singhbhum,Saranda,Contact claims dismantled IED found in Sukma (false),0.65,HIGH,0.6,DECEPTION,False
2023-01-08 19:29:00,2023-01-08,OSINT,SOC-WES-705,West Singhbhum,Tonto,WhatsApp forward warns of 'danger' on Jareikela road,0.94,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 09:00:00,2023-01-08,SIGINT,COM-WES-259,West Singhbhum,Chaibasa,Standard civilian traffic patterns in Saranda,0.42,MEDIUM,0.6,NOISE,False
2023-01-08 13:51:00,2023-01-08,SIGINT,SIG-WES-884,West Singhbhum,Saranda,Routine communication intercepted from Saranda area,0.67,MEDIUM,0.6,NOISE,False
2023-01-08 12:14:00,2023-01-08,SIGINT,ELT-WES-948,West Singhbhum,Saranda,Standard civilian traffic patterns in Saranda,0.32,MEDIUM,0.6,NOISE,False
2023-01-08 03:40:00,2023-01-08,HUMINT,SRC-WES-396,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Tonto,0.29,HIGH,0.6,NOISE,False
2023-01-08 08:08:00,2023-01-08,PATROL,PTL-WES-388,West Singhbhum,Jareikela,Team reports hostile atmosphere from villagers near Goilkera,0.94,HIGH,0.6,TRUE_SIGNAL,False
2023-01-08 22:50:00,2023-01-08,PATROL,QRT-WES-574,West Singhbhum,Chaibasa,Team observed suspicious digging activity near Chaibasa,0.71,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 12:53:00,2023-01-08,HUMINT,INF-WES-936,West Singhbhum,Chaibasa,Villager reports hearing sounds in forest near Chaibasa,0.47,HIGH,0.6,NOISE,False
2023-01-08 12:43:00,2023-01-08,HUMINT,SRC-WES-584,West Singhbhum,Saranda,Villager reports hearing sounds in forest near Jareikela,0.43,MEDIUM,0.6,NOISE,False
2023-01-08 07:40:00,2023-01-08,OSINT,SOC-WES-215,West Singhbhum,Jareikela,Social media shows photos of pamphleteering in Chaibasa,0.67,LOW,0.6,TRUE_SIGNAL,False
2023-01-09 19:09:00,2023-01-09,HUMINT,AST-WES-804,West Singhbhum,Saranda,Informant observed reconnaissance activity near Tonto route,0.94,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 15:14:00,2023-01-09,PATROL,PTL-WES-228,West Singhbhum,Saranda,Team reports hostile atmosphere from villagers near Chaibasa,0.72,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 22:28:00,2023-01-09,OSINT,OSI-WES-596,West Singhbhum,Tonto,Social media discusses local politics in Jareikela,0.56,HIGH,0.75,NOISE,False
2023-01-09 16:09:00,2023-01-09,HUMINT,SRC-WES-170,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Tonto,0.57,HIGH,0.75,NOISE,False
2023-01-09 19:15:00,2023-01-09,HUMINT,INF-WES-894,West Singhbhum,Saranda,Source reports increased Maoist presence in Jareikela forest area,0.91,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 03:33:00,2023-01-09,PATROL,QRT-WES-213,West Singhbhum,Chaibasa,Road opening party cleared Jareikela route - normal,0.51,HIGH,0.75,NOISE,False
2023-01-09 15:33:00,2023-01-09,HUMINT,AST-WES-773,West Singhbhum,Tonto,Informant reports all clear in Chaibasa - safe to proceed,0.44,HIGH,0.75,DECEPTION,False
2023-01-09 20:03:00,2023-01-09,PATROL,DOM-WES-920,West Singhbhum,Saranda,Unusual vehicle markings observed on Goilkera road,0.92,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 16:06:00,2023-01-09,SIGINT,SIG-WES-321,West Singhbhum,Chaibasa,No significant signal activity in Saranda sector,0.57,MEDIUM,0.75,NOISE,False
2023-01-09 14:44:00,2023-01-09,PATROL,QRT-WES-790,West Singhbhum,Jareikela,Patrol noted absence of usual villagers on Goilkera route,0.86,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 17:20:00,2023-01-09,OSINT,MED-WES-422,West Singhbhum,Saranda,Local news reports increased bandh calls in Tonto region,0.79,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 14:28:00,2023-01-09,SIGINT,COM-WES-468,West Singhbhum,Jareikela,Standard civilian traffic patterns in Saranda,0.58,LOW,0.75,NOISE,False
2023-01-09 10:01:00,2023-01-09,HUMINT,SRC-WES-976,West Singhbhum,Saranda,Informant observed reconnaissance activity near Tonto route,0.6,LOW,0.75,TRUE_SIGNAL,False
2023-01-09 07:14:00,2023-01-09,OSINT,MED-WES-696,West Singhbhum,Saranda,Routine weather updates for Tonto region,0.38,HIGH,0.75,NOISE,False
2023-01-09 20:19:00,2023-01-09,PATROL,PTL-WES-709,West Singhbhum,Chaibasa,Patrol found recently cut vegetation near Tonto path,0.88,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 20:54:00,2023-01-09,PATROL,ROP-WES-865,West Singhbhum,Tonto,Routine patrol in Chaibasa - no incidents,0.67,HIGH,0.75,NOISE,False
2023-01-09 01:43:00,2023-01-09,OSINT,SOC-WES-256,West Singhbhum,Jareikela,Routine weather updates for Jareikela region,0.47,HIGH,0.75,NOISE,False
2023-01-09 15:36:00,2023-01-09,OSINT,MED-WES-184,West Singhbhum,Chaibasa,Routine weather updates for Tonto region,0.59,HIGH,0.75,NOISE,False
2023-01-09 18:12:00,2023-01-09,SIGINT,ELT-WES-767,West Singhbhum,Tonto,Communication burst detected from Tonto forest coordinates,0.77,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 13:27:00,2023-01-09,PATROL,PTL-WES-787,West Singhbhum,Saranda,Routine patrol in Goilkera - no incidents,0.54,HIGH,0.75,NOISE,False
2023-01-09 21:23:00,2023-01-09,HUMINT,SRC-WES-304,West Singhbhum,Goilkera,Informant reports unusual movement of 8 individuals near Saranda,0.75,LOW,0.75,TRUE_SIGNAL,False
2023-01-09 14:30:00,2023-01-09,PATROL,PTL-WES-412,West Singhbhum,Chaibasa,Routine patrol in Chaibasa - no incidents,0.21,MEDIUM,0.75,NOISE,False
2023-01-09 21:33:00,2023-01-09,HUMINT,AST-WES-696,West Singhbhum,Chaibasa,Villager reports hearing sounds in forest near Goilkera,0.55,MEDIUM,0.75,NOISE,False
2023-01-09 03:01:00,2023-01-09,HUMINT,INF-WES-985,West Singhbhum,Saranda,Reliable source warns of planned attack on road opening party in Tonto,0.62,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 22:01:00,2023-01-09,OSINT,NEW-WES-674,West Singhbhum,Chaibasa,General news about development activities in Jareikela,0.29,HIGH,0.75,NOISE,False
2023-01-09 16:17:00,2023-01-09,HUMINT,INF-WES-341,West Singhbhum,Chaibasa,Informant mentions routine activity in Jareikela area,0.37,HIGH,0.75,NOISE,False
2023-01-09 12:33:00,2023-01-09,PATROL,PTL-WES-847,West Singhbhum,Tonto,Routine patrol in Tonto - no incidents,0.65,MEDIUM,0.75,NOISE,False
2023-01-09 17:43:00,2023-01-09,OSINT,SOC-WES-694,West Singhbhum,Goilkera,Social media discusses local politics in Goilkera,0.42,HIGH,0.75,NOISE,False
2023-01-09 10:53:00,2023-01-09,OSINT,OSI-WES-288,West Singhbhum,Goilkera,Social media shows photos of pamphleteering in Tonto,0.71,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 19:39:00,2023-01-09,PATROL,ROP-WES-126,West Singhbhum,Saranda,Area domination in Jareikela sector completed without incident,0.59,HIGH,0.75,NOISE,False
2023-01-09 19:30:00,2023-01-09,PATROL,ROP-WES-614,West Singhbhum,Saranda,Road opening party cleared Goilkera route - normal,0.24,MEDIUM,0.75,NOISE,False
2023-01-09 07:47:00,2023-01-09,HUMINT,INF-WES-522,West Singhbhum,Goilkera,Contact reports unusual night movements in Goilkera village,0.74,LOW,0.75,TRUE_SIGNAL,False
2023-01-09 23:52:00,2023-01-09,PATROL,PTL-WES-722,West Singhbhum,Jareikela,Team reports hostile atmosphere from villagers near Tonto,0.91,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 01:35:00,2023-01-09,PATROL,DOM-WES-852,West Singhbhum,Jareikela,Patrol reports fresh tracks of 10 individuals near Tonto,0.91,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 09:39:00,2023-01-09,SIGINT,INT-WES-532,West Singhbhum,Chaibasa,Routine communication intercepted from Goilkera area,0.59,HIGH,0.75,NOISE,False
2023-01-09 13:20:00,2023-01-09,PATROL,ROP-WES-502,West Singhbhum,Jareikela,Area domination in Jareikela sector completed without incident,0.59,LOW,0.75,NOISE,False
2023-01-09 14:40:00,2023-01-09,HUMINT,HUM-WES-823,West Singhbhum,Saranda,Reliable source warns of planned attack on camp in Jareikela,0.85,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 04:11:00,2023-01-09,HUMINT,SRC-WES-266,West Singhbhum,Chaibasa,Asset unable to confirm any suspicious movement near Tonto,0.58,LOW,0.75,NOISE,False
2023-01-09 15:54:00,2023-01-09,SIGINT,SIG-WES-569,West Singhbhum,Jareikela,Encrypted traffic spike from known Maoist frequency in Saranda,0.6,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 17:17:00,2023-01-09,SIGINT,SIG-WES-350,West Singhbhum,Tonto,Encrypted traffic spike from known Maoist frequency in Goilkera,0.74,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 02:03:00,2023-01-09,PATROL,QRT-WES-439,West Singhbhum,Chaibasa,Routine patrol in Chaibasa - no incidents,0.22,MEDIUM,0.75,NOISE,False
2023-01-09 02:48:00,2023-01-09,SIGINT,COM-WES-488,West Singhbhum,Jareikela,Intercepted message mentions security force patrol schedule,0.63,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 01:06:00,2023-01-09,PATROL,ROP-WES-726,West Singhbhum,Tonto,Team reports hostile atmosphere from villagers near Goilkera,0.78,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 19:36:00,2023-01-09,PATROL,QRT-WES-232,West Singhbhum,Jareikela,Routine patrol in Jareikela - no incidents,0.46,LOW,0.75,NOISE,False
2023-01-09 06:51:00,2023-01-09,SIGINT,SIG-WES-855,West Singhbhum,Tonto,No significant signal activity in Goilkera sector,0.2,HIGH,0.75,NOISE,False
2023-01-09 17:20:00,2023-01-09,OSINT,MED-WES-618,West Singhbhum,Chaibasa,Twitter mentions Maoist movement in Saranda district,0.69,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 01:41:00,2023-01-09,HUMINT,AST-WES-585,West Singhbhum,Goilkera,Asset indicates possible IED placement planned for Tonto road,0.89,LOW,0.75,TRUE_SIGNAL,False
2023-01-09 17:01:00,2023-01-09,SIGINT,COM-WES-668,West Singhbhum,Goilkera,Standard civilian traffic patterns in Saranda,0.62,HIGH,0.75,NOISE,False
2023-01-09 19:24:00,2023-01-09,SIGINT,INT-WES-684,West Singhbhum,Goilkera,Signal intelligence indicates command coordination for Chaibasa,0.94,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 09:13:00,2023-01-09,SIGINT,ELT-WES-949,West Singhbhum,Tonto,No significant signal activity in Saranda sector,0.45,HIGH,0.75,NOISE,False
2023-01-09 23:55:00,2023-01-09,HUMINT,INF-WES-595,West Singhbhum,Tonto,Informant reports unusual movement of 10 individuals near Goilkera,0.92,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 09:59:00,2023-01-09,HUMINT,HUM-WES-104,West Singhbhum,Chaibasa,Source indicates possible IED materials being transported to Tonto area,0.74,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 06:12:00,2023-01-09,PATROL,ROP-WES-428,West Singhbhum,Saranda,Routine patrol in Saranda - no incidents,0.21,MEDIUM,0.75,NOISE,False
2023-01-09 17:22:00,2023-01-09,HUMINT,HUM-WES-311,West Singhbhum,Tonto,Contact reports unusual night movements in Chaibasa village,0.64,LOW,0.75,TRUE_SIGNAL,False
2023-01-09 04:01:00,2023-01-09,HUMINT,AST-WES-151,West Singhbhum,Jareikela,Informant observed reconnaissance activity near Tonto route,0.81,HIGH,0.75,TRUE_SIGNAL,False
2023-01-09 11:19:00,2023-01-09,OSINT,NEW-WES-731,West Singhbhum,Saranda,WhatsApp forward warns of 'danger' on Chaibasa road,0.85,MEDIUM,0.75,TRUE_SIGNAL,False
2023-01-09 14:19:00,2023-01-09,PATROL,DOM-WES-199,West Singhbhum,Jareikela,Road opening party cleared Tonto route - normal,0.25,MEDIUM,0.75,NOISE,False
2023-01-10 15:01:00,2023-01-10,SIGINT,COM-WES-564,West Singhbhum,Chaibasa,Routine communication intercepted from Tonto area,0.55,MEDIUM,0.85,NOISE,False
2023-01-10 17:41:00,2023-01-10,SIGINT,SIG-WES-433,West Singhbhum,Chaibasa,Encrypted traffic spike from known Maoist frequency in Goilkera,0.78,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 22:37:00,2023-01-10,PATROL,QRT-WES-313,West Singhbhum,Jareikela,Patrol found recently cut vegetation near Tonto path,0.94,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 03:52:00,2023-01-10,PATROL,QRT-WES-668,West Singhbhum,Jareikela,Unusual vehicle markings observed on Tonto road,0.64,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 04:56:00,2023-01-10,HUMINT,HUM-WES-322,West Singhbhum,Tonto,Source claims attack planned for Bijapur (redirect attempt),0.6,MEDIUM,0.85,DECEPTION,False
2023-01-10 10:19:00,2023-01-10,OSINT,SOC-WES-797,West Singhbhum,Tonto,General news about development activities in Goilkera,0.51,HIGH,0.85,NOISE,False
2023-01-10 17:03:00,2023-01-10,PATROL,PTL-WES-478,West Singhbhum,Chaibasa,Area domination in Saranda sector completed without incident,0.62,MEDIUM,0.85,NOISE,False
2023-01-10 12:25:00,2023-01-10,PATROL,QRT-WES-828,West Singhbhum,Jareikela,Area domination in Chaibasa sector completed without incident,0.55,HIGH,0.85,NOISE,False
2023-01-10 00:04:00,2023-01-10,SIGINT,INT-WES-237,West Singhbhum,Chaibasa,Voice intercept references 'action' on coming days,0.89,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 05:29:00,2023-01-10,HUMINT,AST-WES-738,West Singhbhum,Tonto,Source reports no unusual activity in Goilkera,0.65,MEDIUM,0.85,NOISE,False
2023-01-10 16:17:00,2023-01-10,SIGINT,INT-WES-829,West Singhbhum,Jareikela,No significant signal activity in Saranda sector,0.49,MEDIUM,0.85,NOISE,False
2023-01-10 23:46:00,2023-01-10,OSINT,OSI-WES-245,West Singhbhum,Tonto,General news about development activities in Chaibasa,0.49,LOW,0.85,NOISE,False
2023-01-10 20:34:00,2023-01-10,OSINT,OSI-WES-800,West Singhbhum,Tonto,Fake news spreading about security operations in Bijapur,0.59,MEDIUM,0.85,DECEPTION,False
2023-01-10 09:18:00,2023-01-10,HUMINT,INF-WES-917,West Singhbhum,Goilkera,Source reports increased Maoist presence in Tonto forest area,0.8,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 23:39:00,2023-01-10,HUMINT,INF-WES-928,West Singhbhum,Chaibasa,Asset indicates Maoists have left Tonto area permanently,0.63,MEDIUM,0.85,DECEPTION,False
2023-01-10 05:58:00,2023-01-10,HUMINT,HUM-WES-718,West Singhbhum,Tonto,Source indicates possible IED materials being transported to Saranda area,0.9,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 02:09:00,2023-01-10,PATROL,PTL-WES-451,West Singhbhum,Tonto,Area domination in Goilkera sector completed without incident,0.29,HIGH,0.85,NOISE,False
2023-01-10 20:16:00,2023-01-10,OSINT,MED-WES-155,West Singhbhum,Chaibasa,WhatsApp forward warns of 'danger' on Jareikela road,0.67,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 16:55:00,2023-01-10,HUMINT,INF-WES-248,West Singhbhum,Jareikela,Contact reports unusual night movements in Saranda village,0.84,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 20:54:00,2023-01-10,HUMINT,AST-WES-725,West Singhbhum,Saranda,Contact claims dismantled IED found in Narayanpur (false),0.77,MEDIUM,0.85,DECEPTION,False
2023-01-10 17:00:00,2023-01-10,HUMINT,SRC-WES-420,West Singhbhum,Chaibasa,Source indicates possible IED materials being transported to Saranda area,0.78,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 00:39:00,2023-01-10,PATROL,ROP-WES-134,West Singhbhum,Chaibasa,Route reconnaissance found disturbed soil on Tonto road,0.68,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 22:11:00,2023-01-10,HUMINT,SRC-WES-213,West Singhbhum,Saranda,Villager reports hearing sounds in forest near Tonto,0.63,HIGH,0.85,NOISE,False
2023-01-10 01:24:00,2023-01-10,HUMINT,INF-WES-895,West Singhbhum,Jareikela,Unconfirmed report of strangers seen near Jareikela,0.33,MEDIUM,0.85,NOISE,False
2023-01-10 04:34:00,2023-01-10,HUMINT,AST-WES-211,West Singhbhum,Jareikela,Informant observed reconnaissance activity near Goilkera route,0.81,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 15:09:00,2023-01-10,HUMINT,AST-WES-119,West Singhbhum,Chaibasa,Source reports no unusual activity in Saranda,0.49,HIGH,0.85,NOISE,False
2023-01-10 07:00:00,2023-01-10,OSINT,OSI-WES-653,West Singhbhum,Jareikela,Social media discusses local politics in Goilkera,0.44,HIGH,0.85,NOISE,False
2023-01-10 17:54:00,2023-01-10,OSINT,OSI-WES-474,West Singhbhum,Saranda,Social media discusses local politics in Chaibasa,0.23,LOW,0.85,NOISE,False
2023-01-10 20:44:00,2023-01-10,HUMINT,AST-WES-209,West Singhbhum,Saranda,Informant observed reconnaissance activity near Goilkera route,0.83,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 02:50:00,2023-01-10,SIGINT,ELT-WES-498,West Singhbhum,Tonto,No significant signal activity in Goilkera sector,0.56,HIGH,0.85,NOISE,False
2023-01-10 20:42:00,2023-01-10,PATROL,PTL-WES-316,West Singhbhum,Tonto,Team reports hostile atmosphere from villagers near Chaibasa,0.88,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 22:41:00,2023-01-10,SIGINT,SIG-WES-348,West Singhbhum,Goilkera,Standard civilian traffic patterns in Goilkera,0.44,HIGH,0.85,NOISE,False
2023-01-10 19:14:00,2023-01-10,HUMINT,AST-WES-709,West Singhbhum,Chaibasa,Informant mentions routine activity in Chaibasa area,0.61,HIGH,0.85,NOISE,False
2023-01-10 05:21:00,2023-01-10,PATROL,PTL-WES-707,West Singhbhum,Chaibasa,Patrol found recently cut vegetation near Saranda path,0.89,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 20:39:00,2023-01-10,HUMINT,SRC-WES-202,West Singhbhum,Jareikela,Asset indicates possible IED placement planned for Goilkera road,0.69,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 22:51:00,2023-01-10,PATROL,QRT-WES-526,West Singhbhum,Jareikela,Team reports hostile atmosphere from villagers near Chaibasa,0.85,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 15:39:00,2023-01-10,PATROL,ROP-WES-834,West Singhbhum,Chaibasa,Report of wire/cable remnants found near Tonto,0.81,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 11:55:00,2023-01-10,PATROL,PTL-WES-733,West Singhbhum,Tonto,Area domination in Jareikela sector completed without incident,0.26,HIGH,0.85,NOISE,False
2023-01-10 05:10:00,2023-01-10,SIGINT,ELT-WES-609,West Singhbhum,Chaibasa,Communication pattern shows coordination between Saranda groups,0.84,LOW,0.85,TRUE_SIGNAL,False
2023-01-10 00:31:00,2023-01-10,HUMINT,SRC-WES-261,West Singhbhum,Tonto,Reliable source warns of planned attack on road opening party in Jareikela,0.64,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 07:47:00,2023-01-10,HUMINT,SRC-WES-200,West Singhbhum,Jareikela,Source reports no unusual activity in Tonto,0.32,HIGH,0.85,NOISE,False
2023-01-10 12:23:00,2023-01-10,OSINT,NEW-WES-282,West Singhbhum,Goilkera,Local news reports increased bandh calls in Chaibasa region,0.91,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 14:29:00,2023-01-10,SIGINT,INT-WES-213,West Singhbhum,Jareikela,Signal intelligence indicates command coordination for Saranda,0.84,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 06:37:00,2023-01-10,HUMINT,AST-WES-982,West Singhbhum,Jareikela,Informant observed reconnaissance activity near Tonto route,0.63,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 00:26:00,2023-01-10,PATROL,ROP-WES-687,West Singhbhum,Chaibasa,Patrol found recently cut vegetation near Goilkera path,0.91,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 23:26:00,2023-01-10,HUMINT,HUM-WES-809,West Singhbhum,Goilkera,Informant reports unusual movement of 10 individuals near Jareikela,0.77,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 14:49:00,2023-01-10,HUMINT,HUM-WES-565,West Singhbhum,Goilkera,Source indicates possible IED materials being transported to Chaibasa area,0.85,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 13:48:00,2023-01-10,OSINT,OSI-WES-403,West Singhbhum,Saranda,Twitter mentions Maoist movement in Jareikela district,0.91,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 19:02:00,2023-01-10,PATROL,QRT-WES-576,West Singhbhum,Saranda,Patrol noted absence of usual villagers on Chaibasa route,0.91,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 23:48:00,2023-01-10,SIGINT,INT-WES-871,West Singhbhum,Goilkera,Standard civilian traffic patterns in Chaibasa,0.47,MEDIUM,0.85,NOISE,False
2023-01-10 22:34:00,2023-01-10,HUMINT,HUM-WES-581,West Singhbhum,Tonto,Asset unable to confirm any suspicious movement near Jareikela,0.37,HIGH,0.85,NOISE,False
2023-01-10 05:17:00,2023-01-10,OSINT,OSI-WES-211,West Singhbhum,Chaibasa,Twitter mentions Maoist movement in Chaibasa district,0.74,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 06:04:00,2023-01-10,PATROL,PTL-WES-398,West Singhbhum,Chaibasa,Patrol noted absence of usual villagers on Tonto route,0.77,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 09:36:00,2023-01-10,OSINT,NEW-WES-568,West Singhbhum,Goilkera,News reports villagers fleeing Saranda area,0.77,MEDIUM,0.85,TRUE_SIGNAL,False
2023-01-10 05:45:00,2023-01-10,OSINT,SOC-WES-733,West Singhbhum,Tonto,Twitter mentions Maoist movement in Goilkera district,0.65,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 06:35:00,2023-01-10,HUMINT,INF-WES-288,West Singhbhum,Chaibasa,Informant reports all clear in Goilkera - safe to proceed,0.63,HIGH,0.85,DECEPTION,False
2023-01-10 04:29:00,2023-01-10,PATROL,DOM-WES-886,West Singhbhum,Saranda,Patrol reports area is clear near Saranda (compromised info),0.45,HIGH,0.85,DECEPTION,False
2023-01-10 04:43:00,2023-01-10,HUMINT,AST-WES-141,West Singhbhum,Tonto,Asset indicates Maoists have left Saranda area permanently,0.54,HIGH,0.85,DECEPTION,False
2023-01-10 08:12:00,2023-01-10,HUMINT,SRC-WES-900,West Singhbhum,Chaibasa,Reliable source warns of planned attack on camp in Jareikela,0.81,HIGH,0.85,TRUE_SIGNAL,False
2023-01-10 11:25:00,2023-01-10,HUMINT,HUM-WES-782,West Singhbhum,Goilkera,Unconfirmed report of strangers seen near Tonto,0.5,HIGH,0.85,NOISE,False
2023-01-11 23:56:00,2023-01-11,PATROL,PTL-WES-320,West Singhbhum,Jareikela,Patrol found recently cut vegetation near Saranda path,0.71,HIGH,0.95,TRUE_SIGNAL,True
